loan_id,application_date,age,annual_income,employment_years,loan_amount,tenure_months,interest_rate_pct,credit_score,dti_pct,prior_delinquencies,collateral_value,ltv_pct,dependents,purpose,employment_type,region,existing_loans,monthly_obligations,days_past_due,default_flag,npa_flag,risk_score,risk_band,pd_estimate
LN100671,2025-05-27,21,66500,6.3,416000,72,10.85,533,46.6,1,698000,59.6,0,Home,Salaried,North,1,7886.25,15,0,0,35.73,Moderate,0.161
LN101680,2025-05-27,42,55900,15.4,266000,24,11.75,629,52.4,1,248000,107.3,2,Personal,Salaried,West,5,12490.51,0,0,0,43.24,Moderate,0.3004
LN102146,2025-05-27,24,86300,3.8,331000,84,6.53,630,5.0,0,317000,104.4,0,Home,Salaried,East,1,4919.97,0,0,0,24.75,Low,0.0313
LN104494,2025-05-28,46,41700,4.9,183000,60,12.4,763,29.6,1,122000,150.0,2,Business,Contract,North,0,4107.82,10,0,0,27.53,Moderate,0.0674
LN101163,2025-05-29,23,31100,12.0,445000,48,14.5,747,24.4,1,670000,66.4,2,Home,Salaried,East,1,12272.19,0,0,0,20.64,Low,0.0107
LN104277,2025-05-29,29,78700,11.9,908000,60,10.9,629,63.7,0,1347000,67.4,3,Personal,Salaried,Central,0,19696.87,0,0,0,31.18,Moderate,0.0983
LN103647,2025-05-29,40,58500,7.0,684000,72,9.77,790,16.4,0,922000,74.2,2,Home,Salaried,Central,2,12592.48,10,0,0,17.21,Low,0.0064
LN101672,2025-05-29,34,77600,10.8,1024000,48,16.46,808,49.8,0,1656000,61.8,0,Home,Contract,Central,3,29262.26,0,0,0,23.36,Low,0.0217
LN100910,2025-05-29,35,82900,9.1,401000,84,12.83,815,21.7,1,661000,60.7,0,Personal,Salaried,West,1,7257.97,0,0,0,15.93,Low,0.0052
LN100178,2025-05-30,36,61200,8.9,469000,72,9.42,654,43.3,1,838000,56.0,0,Home,Salaried,North,0,8552.07,5,0,0,26.64,Moderate,0.037
LN100746,2025-05-31,40,54100,5.7,822000,72,16.13,738,26.8,0,988000,83.2,3,Home,Salaried,North,1,17889.58,0,0,0,21.28,Low,0.0154
LN104054,2025-05-31,29,28100,5.7,165000,84,12.43,739,41.9,0,292000,56.5,2,Personal,Salaried,South,2,2950.78,0,0,0,23.24,Low,0.0214
LN100614,2025-05-31,60,50900,8.2,165000,84,6.64,818,24.7,0,258000,64.0,2,Personal,Contract,Central,3,2461.36,0,0,0,18.03,Low,0.0101
LN102914,2025-05-31,44,55300,8.5,342000,60,9.58,737,39.3,0,355000,96.3,3,Personal,Salaried,Central,4,7196.01,0,0,0,30.14,Moderate,0.0542
LN100560,2025-06-01,41,39400,7.2,1979000,72,6.5,640,45.4,1,1342000,147.5,3,Auto,Salaried,South,0,33266.85,15,0,0,36.95,Moderate,0.202
LN103842,2025-06-01,47,62800,3.7,677000,72,11.56,650,21.3,1,454000,149.1,0,Personal,Salaried,East,1,13081.09,0,0,0,33.42,Moderate,0.1261
LN102028,2025-06-01,40,37300,9.9,702000,60,11.44,673,59.2,1,462000,151.9,0,Personal,Self-employed,Central,1,15417.67,0,0,0,39.88,Moderate,0.3402
LN102205,2025-06-01,42,70100,4.7,471000,84,13.89,731,35.7,1,825000,57.1,1,Business,Salaried,West,1,8797.95,0,0,0,22.82,Low,0.0192
LN103759,2025-06-02,38,131100,3.5,599000,12,10.09,570,23.6,0,988000,60.6,2,Personal,Salaried,South,3,52686.69,0,0,0,30.6,Moderate,0.0769
LN103841,2025-06-02,32,91800,9.6,434000,48,9.25,699,40.6,0,405000,107.2,2,Personal,Salaried,North,1,10851.7,0,0,0,28.5,Moderate,0.0577
LN101955,2025-06-02,50,28000,8.9,263000,84,11.34,711,37.6,0,300000,87.7,1,Personal,Salaried,East,2,4550.35,10,0,0,26.98,Moderate,0.04
LN101377,2025-06-02,47,67000,16.6,215000,48,11.59,725,31.6,2,242000,88.8,4,Personal,Salaried,North,1,5618.59,0,0,0,27.48,Moderate,0.0322
LN104286,2025-06-02,34,79800,2.6,522000,12,14.17,720,34.8,0,536000,97.4,1,Education,Salaried,North,0,46910.64,0,0,0,23.58,Low,0.0272
LN100234,2025-06-02,57,75400,5.8,370000,48,15.38,739,9.2,0,263000,140.7,3,Personal,Salaried,West,1,10368.79,0,0,0,23.45,Low,0.0258
LN100072,2025-06-02,38,87100,4.5,766000,60,12.96,720,45.1,0,1174000,65.2,2,Home,Salaried,East,0,17413.17,0,0,0,22.42,Low,0.0213
LN104924,2025-06-02,42,66500,6.4,560000,36,13.04,703,51.2,0,572000,97.9,0,Personal,Government,East,2,18879.4,15,0,0,31.15,Moderate,0.083
LN104131,2025-06-02,38,170900,5.0,377000,24,12.01,710,52.2,1,346000,109.0,1,Auto,Self-employed,South,0,17748.46,0,0,0,30.75,Moderate,0.0931
LN101986,2025-06-03,45,33200,15.1,880000,60,13.9,818,71.9,1,588000,149.7,2,Auto,Salaried,North,1,20430.47,0,0,0,34.71,Moderate,0.1067
LN104962,2025-06-03,37,90500,9.4,1499000,48,11.96,607,27.6,1,1723000,87.0,1,Business,Self-employed,South,0,39444.99,0,0,0,29.08,Moderate,0.0781
LN102128,2025-06-03,44,71300,8.6,298000,48,9.54,743,17.3,0,212000,140.6,3,Education,Salaried,West,2,7492.39,0,0,0,26.52,Moderate,0.0332
LN103786,2025-06-03,41,87900,8.3,245000,48,13.02,692,45.5,2,231000,106.1,0,Personal,Government,North,1,6575.17,0,0,0,33.74,Moderate,0.1041
LN101588,2025-06-03,31,42600,9.7,452000,48,9.61,752,50.8,0,542000,83.4,3,Auto,Self-employed,North,0,11379.42,0,0,0,23.69,Low,0.03
LN104271,2025-06-03,33,120100,2.6,1066000,36,9.02,690,33.7,0,1558000,68.4,2,Personal,Salaried,North,1,33908.44,0,0,0,23.72,Low,0.0282
LN101587,2025-06-04,35,57400,9.5,330000,60,9.98,701,37.7,0,582000,56.7,2,Home,Self-employed,East,2,7008.28,15,0,0,24.43,Low,0.0281
LN101155,2025-06-04,47,80600,4.7,731000,84,13.82,710,24.2,1,1248000,58.6,2,Business,Contract,Central,0,13626.36,0,0,0,20.11,Low,0.0193
LN101016,2025-06-04,32,185000,5.7,265000,84,9.73,605,28.5,0,219000,121.0,2,Education,Salaried,South,2,4393.75,10,0,0,34.1,Moderate,0.129
LN104892,2025-06-04,33,54600,6.8,989000,12,17.27,757,43.1,1,983000,100.6,1,Auto,Salaried,East,0,90328.27,5,0,0,25.6,Moderate,0.0304
LN101052,2025-06-05,42,54600,2.0,538000,48,14.01,699,24.1,0,750000,71.7,1,Personal,Contract,South,6,14704.34,0,0,0,29.98,Moderate,0.0662
LN102448,2025-06-05,31,117700,4.4,242000,84,10.58,773,41.8,0,291000,83.2,3,Education,Self-employed,North,4,4099.88,0,0,0,27.42,Moderate,0.039
LN100394,2025-06-05,49,33000,6.9,442000,84,11.04,649,38.7,1,785000,56.3,2,Personal,Salaried,South,0,7577.42,20,0,0,26.01,Moderate,0.0386
LN104022,2025-06-05,21,39500,15.4,875000,36,13.21,731,34.2,0,934000,93.7,3,Personal,Government,West,0,29570.79,5,0,0,22.51,Low,0.0209
LN103396,2025-06-06,43,101300,5.1,225000,36,13.59,621,38.4,0,168000,133.9,2,Business,Salaried,North,2,7645.24,10,0,0,36.53,Moderate,0.2006
LN100845,2025-06-06,42,50000,11.3,415000,36,14.32,696,26.9,0,474000,87.6,1,Personal,Self-employed,South,1,14248.3,0,0,0,23.96,Low,0.0323
LN102285,2025-06-06,42,39100,5.8,287000,72,10.01,608,38.8,0,214000,134.1,2,Business,Self-employed,Central,3,5318.36,0,0,0,38.98,Moderate,0.3004
LN100392,2025-06-07,26,68300,15.2,198000,72,8.66,725,24.7,1,315000,62.9,1,Home,Salaried,North,1,3535.74,10,0,0,21.51,Low,0.012
LN101779,2025-06-07,32,60100,2.4,113000,36,7.44,746,26.3,0,167000,67.7,0,Personal,Salaried,West,1,3511.89,5,0,0,19.2,Low,0.0125
LN102393,2025-06-07,32,55100,11.0,56000,60,14.02,823,34.9,0,49000,114.3,0,Personal,Salaried,South,1,1602.49,5,0,0,21.51,Low,0.0159
LN103617,2025-06-07,35,92100,19.3,302000,72,10.78,637,60.6,0,280000,107.9,2,Business,Salaried,South,2,5714.32,10,0,0,37.52,Moderate,0.1906
LN103448,2025-06-07,35,44600,9.3,448000,60,12.51,739,23.2,0,803000,55.8,1,Auto,Self-employed,South,1,10081.36,0,0,0,17.76,Low,0.0097
LN103021,2025-06-07,34,49600,3.7,194000,72,9.35,636,35.4,2,300000,64.7,5,Personal,Self-employed,Central,1,3530.75,0,0,0,30.55,Moderate,0.083
LN104303,2025-06-07,44,27800,8.0,354000,72,10.83,691,14.5,1,378000,93.7,0,Auto,Self-employed,South,0,6707.28,0,0,0,22.69,Low,0.0235
LN103834,2025-06-08,29,91200,6.1,938000,72,9.59,718,27.6,0,1148000,81.7,1,Education,Government,South,1,17183.93,5,0,0,22.34,Low,0.0186
LN101498,2025-06-08,47,63000,5.7,2048000,60,12.0,617,40.6,0,3404000,60.2,1,Business,Salaried,South,1,45556.63,0,0,0,28.14,Moderate,0.0584
LN101279,2025-06-08,35,66800,6.2,120000,36,6.82,697,38.0,1,103000,116.5,2,Home,Government,Central,3,3695.38,0,0,0,34.35,Moderate,0.0992
LN103738,2025-06-08,35,132100,6.9,334000,36,13.56,748,14.5,0,382000,87.4,1,Home,Salaried,East,0,11344.08,0,0,0,17.04,Low,0.0081
LN102563,2025-06-08,40,98800,12.8,123000,60,11.05,794,38.9,0,193000,63.7,1,Business,Government,Central,0,3202.77,0,0,0,17.11,Low,0.0079
LN100435,2025-06-08,39,48400,7.6,674000,60,12.69,544,13.6,0,1101000,61.2,2,Business,Salaried,Central,1,15228.83,0,0,0,26.71,Moderate,0.0471
LN101178,2025-06-08,29,139500,5.4,464000,48,12.68,616,38.1,1,644000,72.0,1,Personal,Salaried,West,1,12374.39,10,0,0,30.87,Moderate,0.0815
LN100844,2025-06-09,39,91900,9.8,1223000,12,10.85,673,35.7,0,2101000,58.2,2,Personal,Salaried,West,0,108005.22,0,0,0,22.33,Low,0.0225
LN101905,2025-06-09,42,74600,8.8,1067000,60,10.97,781,29.0,0,1348000,79.2,0,Education,Self-employed,Central,0,23183.2,0,0,0,17.37,Low,0.01
LN100819,2025-06-09,48,57200,8.1,1396000,24,12.26,759,32.5,1,1444000,96.7,1,Education,Contract,South,0,65884.2,0,0,0,22.99,Low,0.0268
LN101100,2025-06-09,47,49000,8.4,1133000,72,11.69,712,26.9,0,1663000,68.1,3,Business,Contract,East,0,21968.14,0,0,0,19.5,Low,0.0191
LN103044,2025-06-09,44,102700,14.4,1143000,36,10.69,618,17.2,0,780000,146.5,2,Auto,Salaried,North,3,37252.78,0,0,0,35.37,Moderate,0.1271
LN102663,2025-06-10,29,89300,12.2,849000,84,10.69,715,45.8,1,1429000,59.4,1,Auto,Government,East,0,14398.93,0,0,0,24.25,Low,0.0225
LN103924,2025-06-10,36,38000,11.5,728000,12,12.46,636,59.0,0,1030000,70.7,0,Home,Salaried,South,2,64838.68,0,0,0,33.53,Moderate,0.1048
LN102598,2025-06-10,49,104800,8.2,909000,72,9.33,658,64.3,0,624000,145.7,1,Auto,Salaried,West,2,16534.49,5,0,0,40.93,Moderate,0.3143
LN104562,2025-06-11,30,85500,5.7,423000,84,8.12,719,5.0,0,306000,138.2,3,Home,Government,West,1,6618.29,20,0,0,23.42,Low,0.0231
LN103879,2025-06-11,36,47600,14.2,340000,48,9.3,769,20.7,1,529000,64.3,2,Personal,Salaried,South,0,8509.43,0,0,0,16.86,Low,0.0066
LN100627,2025-06-11,37,102700,3.5,416000,84,11.86,734,47.7,0,660000,63.0,3,Auto,Self-employed,North,1,7312.43,0,0,0,23.65,Low,0.0293
LN103840,2025-06-11,32,46300,14.5,275000,72,7.22,775,5.7,0,340000,80.9,0,Home,Government,South,2,4717.58,0,0,0,16.53,Low,0.0052
LN100341,2025-06-12,40,79800,6.8,187000,72,11.88,744,20.5,0,308000,60.7,0,Personal,Self-employed,South,0,3644.23,0,0,0,15.78,Low,0.009
LN104619,2025-06-12,37,47600,4.2,335000,48,8.24,760,49.3,1,552000,60.7,2,Business,Contract,South,3,8216.12,0,0,0,27.69,Moderate,0.049
LN103483,2025-06-13,37,34400,4.2,3029000,24,11.48,689,31.6,1,3039000,99.7,3,Auto,Government,West,1,141851.11,0,0,0,28.48,Moderate,0.0482
LN103045,2025-06-13,21,94900,6.4,215000,60,9.24,690,42.3,1,348000,61.8,2,Home,Salaried,East,0,4488.13,10,0,0,25.11,Moderate,0.0289
LN104500,2025-06-13,29,57200,7.0,338000,24,8.43,719,39.6,1,454000,74.4,0,Home,Salaried,South,1,15353.2,10,0,0,25.96,Moderate,0.0293
LN100449,2025-06-13,28,33100,6.5,334000,72,11.8,723,50.9,0,224000,149.1,1,Personal,Salaried,South,1,6495.08,0,0,0,33.48,Moderate,0.1333
LN103279,2025-06-13,43,112100,9.3,180000,24,11.41,696,41.3,0,240000,75.0,0,Personal,Contract,West,0,8423.72,30,0,0,23.91,Low,0.0413
LN101673,2025-06-13,30,69000,5.5,199000,48,12.43,630,25.2,1,284000,70.1,5,Business,Salaried,West,2,5282.55,0,0,0,29.03,Moderate,0.0527
LN103234,2025-06-14,26,107900,3.4,206000,72,10.46,768,32.7,1,227000,90.7,2,Business,Salaried,North,2,3864.28,0,0,0,25.28,Moderate,0.0265
LN104091,2025-06-14,51,55000,14.2,541000,48,11.7,681,20.7,0,404000,133.9,0,Personal,Salaried,South,2,14167.05,0,0,0,29.81,Moderate,0.0619
LN100515,2025-06-14,45,31400,9.3,582000,72,13.39,699,43.4,1,939000,62.0,3,Business,Salaried,North,2,11803.27,0,0,0,28.21,Moderate,0.0413
LN102549,2025-06-15,57,145600,5.2,578000,36,9.3,641,34.8,0,712000,81.2,2,Personal,Salaried,West,2,18461.05,0,0,0,29.48,Moderate,0.0667
LN102748,2025-06-15,41,92300,8.3,209000,60,12.94,750,52.4,0,242000,86.4,2,Auto,Salaried,North,1,4748.98,20,0,0,26.08,Moderate,0.0334
LN104516,2025-06-15,34,157800,20.3,185000,60,13.58,761,55.3,1,152000,121.7,2,Auto,Salaried,North,1,7271.95,0,0,0,31.61,Moderate,0.0619
LN101346,2025-06-15,21,52800,9.6,367000,72,7.48,750,44.0,0,301000,121.9,1,Business,Salaried,North,0,6341.92,240,1,1,26.28,Moderate,0.0423
LN103889,2025-06-16,46,57300,7.4,432000,84,6.8,842,12.6,0,739000,58.5,1,Personal,Salaried,East,3,6477.88,0,0,0,13.79,Low,0.0034
LN101140,2025-06-16,35,51500,18.6,467000,72,13.49,799,20.2,0,579000,80.7,1,Home,Contract,Central,4,9495.81,0,0,0,21.48,Low,0.0127
LN104809,2025-06-16,34,58900,12.0,595000,36,13.05,695,44.2,1,483000,123.2,1,Personal,Contract,North,1,20062.23,5,0,0,33.03,Moderate,0.1388
LN100352,2025-06-17,46,70400,5.9,890000,36,9.35,798,34.1,0,852000,104.5,1,Home,Government,South,1,28446.96,0,0,0,21.69,Low,0.0159
LN103703,2025-06-17,30,88300,2.1,207000,36,11.79,677,30.0,0,164000,126.2,1,Personal,Self-employed,West,2,6854.62,0,0,0,31.11,Moderate,0.1101
LN103089,2025-06-17,39,50600,27.9,530000,48,9.38,781,41.1,0,572000,92.7,3,Auto,Salaried,West,1,13284.91,0,0,0,22.81,Low,0.014
LN102704,2025-06-17,40,45100,4.0,422000,84,10.35,638,41.1,0,344000,122.7,1,Business,Self-employed,North,1,7082.25,45,1,0,33.38,Moderate,0.1676
LN104748,2025-06-18,30,46900,6.2,338000,60,14.85,658,37.7,0,262000,129.0,2,Education,Self-employed,West,0,8014.41,20,0,0,30.6,Moderate,0.107
LN102763,2025-06-18,32,87000,3.3,1074000,60,12.51,719,20.9,1,1655000,64.9,1,Personal,Contract,West,1,24168.25,0,0,0,21.27,Low,0.0219
LN103764,2025-06-18,40,63000,9.0,222000,72,11.01,597,57.2,0,322000,68.9,3,Personal,Government,South,2,4226.7,20,0,0,35.06,Moderate,0.1554
LN104968,2025-06-18,35,67000,4.4,695000,60,6.5,681,26.5,0,706000,98.4,4,Home,Salaried,South,1,13598.47,0,0,0,25.75,Moderate,0.0353
LN102824,2025-06-18,38,103200,9.9,426000,72,12.34,714,55.0,0,458000,93.0,1,Education,Salaried,North,2,8403.89,10,0,0,30.83,Moderate,0.0666
LN101081,2025-06-18,35,75800,0.5,335000,60,12.71,747,24.8,0,514000,65.2,5,Home,Salaried,North,0,7572.64,0,0,0,16.93,Low,0.0086
LN102222,2025-06-19,45,58900,6.3,699000,60,6.5,611,26.3,0,1158000,60.4,5,Education,Salaried,West,1,13676.74,10,0,0,25.62,Moderate,0.0347
LN100608,2025-06-19,22,100100,10.0,441000,36,10.83,690,26.5,1,721000,61.2,0,Business,Government,Central,1,14402.3,0,0,0,23.56,Low,0.0208
LN103517,2025-06-19,42,120600,4.4,331000,24,8.85,660,24.4,0,475000,69.7,1,Home,Contract,North,2,15098.88,0,0,0,25.24,Moderate,0.0408
LN100874,2025-06-19,38,119600,10.5,135000,72,11.86,765,46.9,0,231000,58.4,0,Home,Salaried,West,0,4674.37,5,0,0,19.72,Low,0.0118
LN101901,2025-06-19,35,66700,4.3,809000,72,11.32,687,22.8,1,1056000,76.6,2,Auto,Salaried,North,0,15531.49,0,0,0,22.85,Low,0.0205
LN102737,2025-06-19,41,83400,31.3,869000,60,9.22,764,56.4,1,639000,136.0,0,Auto,Salaried,Central,0,18131.94,30,0,0,31.43,Moderate,0.0575
LN100697,2025-06-19,27,45500,7.8,175000,84,10.65,729,43.1,1,287000,61.0,1,Personal,Contract,South,1,2964.32,0,0,0,24.79,Low,0.037
LN104431,2025-06-20,21,43600,6.1,303000,84,10.86,730,19.4,0,239000,126.8,0,Home,Salaried,South,1,5165.82,0,0,0,24.58,Low,0.0276
LN103943,2025-06-20,21,76800,10.7,905000,48,13.31,616,54.2,0,658000,137.5,2,Auto,Salaried,North,0,24418.36,0,0,0,36.98,Moderate,0.2212
LN100877,2025-06-21,40,78000,6.6,162000,24,12.29,667,46.7,1,278000,58.3,4,Home,Salaried,East,0,7647.86,0,0,0,26.86,Moderate,0.0394
LN104859,2025-06-21,37,174200,5.5,913000,60,10.91,633,35.9,0,1027000,88.9,4,Education,Self-employed,North,2,19809.88,15,0,0,30.89,Moderate,0.0923
LN103173,2025-06-21,45,44600,10.3,525000,60,16.31,664,36.1,0,635000,82.7,1,Auto,Salaried,Central,2,12853.62,0,0,0,28.67,Moderate,0.0478
LN103299,2025-06-21,48,106700,5.1,177000,36,12.28,596,34.9,0,160000,110.6,1,Personal,Salaried,West,2,5902.63,0,0,0,34.82,Moderate,0.1605
LN103677,2025-06-22,37,80500,9.0,963000,36,9.53,777,50.9,0,1678000,57.4,0,Home,Salaried,East,1,30861.24,0,0,0,21.45,Low,0.0145
LN102080,2025-06-22,38,76600,8.5,506000,60,10.89,719,19.3,0,658000,76.9,1,Personal,Salaried,North,1,10973.93,45,1,0,20.15,Low,0.0138
LN101116,2025-06-22,60,96500,5.4,703000,36,13.85,682,25.9,1,887000,79.3,0,Personal,Government,West,0,23975.69,0,0,0,24.0,Low,0.0277
LN102788,2025-06-22,34,63200,6.3,341000,60,8.36,644,32.6,0,368000,92.7,1,Home,Salaried,North,0,6973.15,0,0,0,26.7,Moderate,0.0459
LN101989,2025-06-22,42,63200,27.4,569000,36,15.7,672,47.9,0,838000,67.9,2,Personal,Contract,South,3,19920.18,5,0,0,30.79,Moderate,0.0736
LN104599,2025-06-22,50,55600,13.3,509000,48,11.21,787,37.5,0,439000,115.9,3,Home,Contract,West,3,13207.34,0,0,0,27.43,Moderate,0.0435
LN102822,2025-06-23,38,51300,5.9,476000,60,9.6,759,38.9,0,668000,71.3,4,Auto,Salaried,West,2,10020.16,20,0,0,23.06,Low,0.0183
LN103657,2025-06-23,21,143400,23.2,365000,60,8.97,681,43.9,0,450000,81.1,2,Personal,Government,South,3,7571.49,0,0,0,30.84,Moderate,0.0567
LN102269,2025-06-23,37,43600,6.8,244000,60,12.46,774,32.8,0,389000,62.7,0,Personal,Contract,Central,1,5484.53,0,0,0,18.52,Low,0.0144
LN102211,2025-06-23,43,54200,6.5,427000,48,10.3,727,34.6,1,562000,76.0,3,Home,Self-employed,West,1,10891.45,0,0,0,24.7,Low,0.0294
LN102334,2025-06-24,46,73000,11.9,412000,72,7.34,672,28.8,1,651000,63.3,1,Business,Salaried,North,1,7091.65,0,0,0,25.18,Moderate,0.0271
LN100466,2025-06-24,44,74800,7.0,238000,60,11.96,723,49.9,1,169000,140.8,1,Home,Salaried,West,0,5289.37,0,0,0,32.78,Moderate,0.103
LN101210,2025-06-25,27,104200,4.3,654000,24,6.5,813,38.2,0,1036000,63.1,0,Home,Salaried,Central,1,29133.25,0,0,0,17.58,Low,0.0078
LN101572,2025-06-25,41,181800,4.5,169000,12,15.44,737,44.4,2,216000,78.2,0,Home,Contract,East,3,15288.77,0,0,0,31.68,Moderate,0.0761
LN104651,2025-06-25,44,90000,7.4,385000,36,13.65,639,25.2,0,691000,55.7,0,Personal,Salaried,North,1,13093.04,0,0,0,23.45,Low,0.0259
LN103621,2025-06-26,41,90600,4.2,1101000,60,14.2,743,52.2,1,891000,123.6,0,Personal,Salaried,Central,0,25732.65,0,0,0,30.46,Moderate,0.0808
LN100406,2025-06-26,28,31200,5.7,433000,60,10.98,748,24.0,0,442000,98.0,3,Personal,Self-employed,West,0,9410.15,5,0,0,20.0,Low,0.0192
LN103768,2025-06-26,44,66700,1.8,789000,72,7.39,786,59.9,0,1409000,56.0,1,Business,Salaried,Central,0,13599.91,0,0,0,20.97,Low,0.0181
LN101940,2025-06-26,41,52900,16.0,807000,60,7.25,713,28.5,1,1000000,80.7,3,Auto,Salaried,South,0,16074.92,0,0,0,23.02,Low,0.0175
LN101131,2025-06-26,42,50000,3.8,420000,60,11.68,781,44.3,0,652000,64.4,1,Education,Self-employed,North,0,9274.89,0,0,0,18.95,Low,0.0141
LN102503,2025-06-26,32,68200,4.6,314000,36,10.77,699,5.0,0,529000,59.4,1,Auto,Salaried,East,0,10245.79,0,0,0,14.93,Low,0.0059
LN102040,2025-06-27,32,93900,4.9,575000,72,9.62,624,69.6,0,486000,118.3,2,Home,Government,Central,1,10542.5,0,0,0,39.38,Moderate,0.2936
LN101611,2025-06-27,24,103200,5.0,828000,48,8.92,693,52.2,0,1100000,75.3,1,Home,Salaried,South,1,20573.38,5,0,0,27.95,Moderate,0.0496
LN100124,2025-06-27,43,90500,4.4,317000,60,12.31,724,19.6,0,323000,98.1,1,Auto,Salaried,North,1,7101.25,0,0,0,22.07,Low,0.0183
LN101497,2025-06-27,49,114600,2.9,189000,48,15.68,644,5.0,0,289000,65.4,3,Home,Salaried,East,0,5325.39,0,0,0,18.45,Low,0.0116
LN101765,2025-06-28,30,79300,3.1,616000,72,13.8,753,53.6,2,640000,96.2,1,Home,Salaried,West,0,12627.26,0,0,0,29.48,Moderate,0.0532
LN104868,2025-06-28,39,78000,13.9,477000,12,8.04,782,31.9,0,773000,61.7,0,Home,Salaried,Central,1,41502.3,0,0,0,17.82,Low,0.0072
LN100536,2025-06-28,30,39200,7.1,197000,36,8.98,770,22.5,1,246000,80.1,2,Personal,Salaried,East,1,6262.71,0,0,0,20.41,Low,0.0123
LN103931,2025-06-28,52,70800,10.7,122000,36,12.93,701,56.1,0,174000,70.1,2,Home,Salaried,South,0,4106.55,0,0,0,26.12,Moderate,0.0371
LN100691,2025-06-28,48,28100,4.5,567000,60,8.39,749,53.2,0,502000,112.9,1,Business,Salaried,East,0,11602.84,0,0,0,27.28,Moderate,0.0535
LN101825,2025-06-29,42,48800,25.7,1128000,24,13.0,671,37.0,0,1960000,57.6,0,Education,Salaried,East,0,53627.18,45,1,0,22.64,Low,0.0167
LN103179,2025-06-29,43,57600,7.4,214000,36,13.67,699,44.9,1,164000,130.5,3,Auto,Government,East,3,7279.76,5,0,0,37.02,Moderate,0.148
LN103626,2025-06-29,30,55200,4.6,189000,48,12.64,674,64.3,0,133000,142.1,0,Auto,Salaried,East,1,5036.69,0,0,0,38.05,Moderate,0.244
LN102485,2025-06-30,46,48100,16.5,750000,72,12.59,607,38.5,0,1020000,73.5,3,Personal,Self-employed,South,1,14893.77,10,0,0,29.58,Moderate,0.0804
LN100062,2025-06-30,28,55300,6.7,177000,36,7.7,657,5.0,0,130000,136.2,1,Home,Salaried,Central,2,5522.07,0,0,0,28.17,Moderate,0.0477
LN103627,2025-06-30,45,103100,5.4,243000,36,14.85,600,25.8,0,305000,79.7,2,Auto,Salaried,West,0,8405.84,10,0,0,26.37,Moderate,0.0451
LN104641,2025-06-30,39,77800,2.1,189000,24,8.91,808,63.1,0,226000,83.6,2,Education,Salaried,South,1,8626.61,15,0,0,24.87,Low,0.0285
LN100722,2025-06-30,26,45000,8.2,756000,60,13.71,662,18.7,1,1058000,71.5,3,Auto,Salaried,North,1,17477.34,0,0,0,24.51,Low,0.0234
LN104713,2025-06-30,41,55500,7.7,237000,60,13.3,726,39.1,1,298000,79.5,0,Personal,Salaried,West,2,5428.94,15,0,0,27.67,Moderate,0.0389
LN103451,2025-07-01,27,80800,18.7,134000,60,9.69,656,21.1,2,225000,59.6,0,Auto,Government,West,1,2826.71,0,0,0,26.12,Moderate,0.0228
LN102122,2025-07-01,38,51700,7.0,322000,72,14.72,653,53.1,0,348000,92.5,1,Business,Salaried,North,0,6759.83,0,0,0,30.3,Moderate,0.0894
LN104443,2025-07-01,44,67500,19.1,1225000,60,13.15,713,22.9,1,1452000,84.4,1,Personal,Salaried,East,0,27966.67,5,0,0,22.27,Low,0.0165
LN102626,2025-07-01,51,110300,13.2,143000,48,13.43,779,18.5,0,226000,63.3,3,Personal,Self-employed,East,0,3866.92,0,0,0,13.79,Low,0.0056
LN101056,2025-07-01,38,67400,5.0,1445000,36,9.73,722,20.8,0,2078000,69.5,3,Home,Salaried,Central,1,46443.13,10,0,0,19.55,Low,0.0116
LN101797,2025-07-02,31,138300,15.1,426000,60,11.03,582,26.5,0,496000,85.9,5,Personal,Self-employed,West,1,9268.65,0,0,0,29.74,Moderate,0.0861
LN104879,2025-07-02,47,147900,8.2,154000,72,12.81,800,19.0,1,234000,65.8,2,Personal,Self-employed,North,3,3075.99,0,0,0,20.03,Low,0.0109
LN103595,2025-07-02,48,59100,8.7,393000,84,14.1,697,34.7,1,598000,65.7,1,Personal,Salaried,West,1,7386.55,0,0,0,25.28,Moderate,0.0289
LN100901,2025-07-02,34,19400,17.8,1077000,84,12.28,784,30.9,0,1130000,95.3,4,Auto,Salaried,West,2,19173.64,5,0,0,22.54,Low,0.0139
LN102252,2025-07-02,25,107900,5.3,596000,72,9.34,729,42.9,0,667000,89.4,1,Home,Contract,Central,0,10844.07,20,0,0,23.93,Low,0.0385
LN101495,2025-07-02,56,78100,5.1,217000,24,9.53,725,17.8,1,309000,70.2,0,Auto,Contract,South,2,9966.44,30,0,0,22.53,Low,0.021
LN100058,2025-07-02,41,60800,11.1,493000,60,15.34,709,23.4,0,560000,88.0,4,Business,Salaried,West,5,11816.6,10,0,0,29.28,Moderate,0.0406
LN101888,2025-07-03,34,48000,5.3,359000,48,13.25,765,54.0,1,286000,125.5,2,Education,Self-employed,North,1,9675.68,0,0,0,31.52,Moderate,0.0919
LN101228,2025-07-03,47,96800,8.6,566000,36,9.64,690,5.0,0,508000,111.4,3,Personal,Salaried,East,0,18167.71,0,0,0,20.61,Low,0.0173
LN102480,2025-07-03,33,58300,5.4,869000,60,18.76,788,50.3,2,1191000,73.0,0,Business,Self-employed,East,1,22427.74,20,0,0,26.31,Moderate,0.0357
